Opened,Date,Product,Christmas,Chinese NY,Weeknum
22/02/2019 11:13:14,22/02/2019,SP1,NO,NO,8
22/02/2019 11:44:08,22/02/2019,SP1,NO,NO,8
22/02/2019 11:53:56,22/02/2019,SP1,NO,NO,8
22/03/2019 11:16:53,22/03/2019,SP1,NO,NO,12
27/02/2019 08:55:21,27/02/2019,SP1,NO,NO,9
18/03/2019 12:10:39,18/03/2019,SP1,NO,NO,12
20/02/2019 10:43:58,20/02/2019,SP1,NO,NO,8
07/03/2019 22:19:21,07/03/2019,SP1,NO,NO,10
08/03/2019 00:20:42,08/03/2019,SP1,NO,NO,10
16/11/2018 12:10:50,16/11/2018,SP1,NO,NO,46
07/01/2019 11:38:13,07/01/2019,SP1,NO,NO,2
16/01/2019 16:07:15,16/01/2019,SP1,NO,NO,3
29/01/2019 16:19:25,29/01/2019,SP1,NO,NO,5
09/01/2019 11:15:18,09/01/2019,SP1,NO,NO,2
07/01/2019 11:31:08,07/01/2019,SP1,NO,NO,2
26/03/2019 12:55:44,26/03/2019,SP1,NO,NO,13
05/02/2019 17:00:57,05/02/2019,SP1,NO,YES,6
17/05/2019 09:21:45,17/05/2019,SP1,NO,NO,20
29/10/2018 08:43:31,29/10/2018,SP1,NO,NO,44
13/02/2019 08:23:41,13/02/2019,SP1,NO,NO,7
25/03/2019 08:52:29,25/03/2019,SP1,NO,NO,13
03/04/2019 11:50:11,03/04/2019,SP1,NO,NO,14
03/04/2019 11:50:59,03/04/2019,SP1,NO,NO,14
03/04/2019 11:53:12,03/04/2019,SP1,NO,NO,14
03/04/2019 11:56:22,03/04/2019,SP1,NO,NO,14
03/04/2019 11:58:46,03/04/2019,SP1,NO,NO,14
03/04/2019 12:02:12,03/04/2019,SP1,NO,NO,14
14/11/2018 13:49:49,14/11/2018,SP1,NO,NO,46
21/01/2019 12:25:20,21/01/2019,SP1,NO,NO,4
21/01/2019 12:48:00,21/01/2019,SP1,NO,NO,4
28/01/2019 09:40:22,28/01/2019,SP1,NO,NO,5
28/01/2019 09:40:32,28/01/2019,SP1,NO,NO,5
05/02/2019 13:31:28,05/02/2019,SP1,NO,YES,6
12/03/2019 13:10:35,12/03/2019,SP1,NO,NO,11
08/04/2019 11:43:55,08/04/2019,SP1,NO,NO,15
19/09/2018 10:05:42,19/09/2018,SP1,NO,NO,38
20/09/2018 10:08:00,20/09/2018,SP1,NO,NO,38
26/10/2018 10:10:42,26/10/2018,SP1,NO,NO,43
15/11/2018 09:13:11,15/11/2018,SP1,NO,NO,46
17/12/2018 09:29:55,17/12/2018,SP1,NO,NO,51
14/03/2019 07:33:29,14/03/2019,SP1,NO,NO,11
05/04/2019 08:40:19,05/04/2019,SP1,NO,NO,14
10/04/2019 04:34:30,10/04/2019,SP1,NO,NO,15
16/04/2019 02:49:41,16/04/2019,SP1,NO,NO,16
14/06/2019 20:43:11,14/06/2019,SP1,NO,NO,24
25/03/2019 15:32:20,25/03/2019,SP1,NO,NO,13
12/06/2019 12:34:00,12/06/2019,SP1,NO,NO,24
19/06/2019 09:29:27,19/06/2019,SP1,NO,NO,25
19/02/2019 09:25:53,19/02/2019,SP1,NO,NO,8
20/06/2019 12:31:00,20/06/2019,SP1,NO,NO,25
26/10/2018 10:10:59,26/10/2018,SP1,NO,NO,43
26/10/2018 11:30:50,26/10/2018,SP1,NO,NO,43
26/10/2018 11:31:10,26/10/2018,SP1,NO,NO,43
26/10/2018 12:11:22,26/10/2018,SP1,NO,NO,43
09/11/2018 11:10:30,09/11/2018,SP1,NO,NO,45
09/11/2018 13:10:39,09/11/2018,SP1,NO,NO,45
14/03/2019 08:02:50,14/03/2019,SP1,NO,NO,11
19/06/2019 13:49:01,19/06/2019,SP1,NO,NO,25
21/02/2019 06:13:46,21/02/2019,SP1,NO,NO,8
15/03/2019 03:04:26,15/03/2019,SP1,NO,NO,11
11/03/2019 14:36:03,11/03/2019,SP1,NO,NO,11
15/11/2018 15:39:55,15/11/2018,SP1,NO,NO,46
